>dept>|>num>|>name>|>desc>|>req>
>FIN>|> 242F>|>Credit Risk Analysis>|>Prerequisite: FIN 212a. Meets for one-half semester and yields half-course credit. \n\nExamines credit risk (i.e., the possibility that an obligor will fail to perform as agreed) from the perspective of the commercial banker. Focuses on a sound understanding of the firm and its business plan and how the banker constructs the appropriate structure for the senior loan. Topics include asset-based, real estate, and cash flow lending. Usually offered every year.\nMr. Bayone>|>>
>FIN>|> 244F>|>Credit Risk Analysis II>|>Prerequisite: FIN 242f.  Meets for one-half semester and yields half-course credit.\n\nExamines credit risk (i.e., the possibility that an obligor will fail to perform as agreed) for foreign companies that largely operate in their overseas markets. Based on a sound understanding of the firm, its business plan, and the environment in which it operates, the banker constructs the appropriate structure for the senior loan. Usually offered every year.\nMr. Bayone>|>>
>FIN>|> 246A>|>Applied Corporate Finance>|>Prerequisites: FIN 202a and 212a, or FIN 210f. \n\nExplores the application of core finance disciplines to real-world situations. Students who take this course should have completed course work or have actual knowledge of managerial accounting, financial management and control, valuation, M&A, strategic marketing, financial forecasting, etc. Additionally, students should be near graduation and preparing for a career in a private sector firm. Usually offered every year.\nMr. Aikens>|>>
>FIN>|> 246A>|>Applied Corporate Finance>|>Prerequisites: FIN 202a and 212a. \n\nExplores the application of core finance disciplines to real-world situations. Students who take this course should have completed course work or have actual knowledge of managerial accounting, financial management and control, valuation, M&A, strategic marketing, financial forecasting, etc. Additionally, students should be near graduation and preparing for a career in a private sector firm. Usually offered every year.\nMr. Aikens>|>>
>FIN>|> 250F>|>Financial Forecasting>|>Prerequisite: ECON 210f or equivalent. Meets for one-half semester and yields half-course credit.\n\nCovers some of the basics of financial time series analysis with a special emphasis on forecasting. Basic time series skills are covered, drawing many examples from finance. These include linear regression, ARMA models, trend modeling, and vector autoregressions. We also cover more unusual topics such as bootstrapping and technical trading rules. Usually offered every year. \nMr. LeBaron>|>>
>FIN>|> 253F>|>The Current Financial Crisis: Winners and Losers>|>Meets for one-half semester and yields half-course credit.\n\nExamines the winners and losers in the current crisis in three sectors of the financial services industry: investment banks, depository institutions, and asset management firms. The final project will be an analysis of Citigroup--winner or loser? Usually offered every year.\nMr. Goldberg>|>>
>FIN>|> 254F>|>Financial Manias and Crises>|>Prerequisite: FIN 201a. Meets for one-half semester and yields half-course credit.\n\nClass investigates speculative financial manias--their causes, characteristics, effects, and policy responses. Using historical and recent examples from the United States and abroad, the psychological aspects of markets and other factors that contribute to manias are examined.\nStaff>|>>
>FIN>|> 255A>|>World Financial Centers>|>Prerequisite:  A knowledge of financial theory is highly desirable. Intended primarily for MSF students, but MAief and MBA students with appropriate background knowledge in finance may also apply. Consult the program administrator for details regarding special costs and meeting times. May be repeated once for credit in a different center.\n\nMeets each summer in a financial center of global significance. Provides analysis of international financial markets, institutions, and regulatory systems in the host center. Explores their relationship with global financial trends and systems. Includes examining the microstructure of markets, equity trading, futures and options, mergers and acquisitions, banking and currencies, and regional issues of topical interest. Usually offered every summer and run in collaboration with overseas academic partner.\nMr. Ballantine and Mr. Sherrington>|>>
>FIN>|> 255F>|>World Financial Centers>|>Meets for one-half semester and yields half-course credit. Open only to students who completed FIN 255a in a prior semester.\n\nMeets each summer in a financial center of global significance. Provides analysis of international financial markets, institutions, and regulatory systems in the host center. Explores their relationship with global financial trends and systems. Includes examining the microstructure of markets, equity trading, futures and options, mergers and acquisitions, banking and currencies, and regional issues of topical interest. Usually offered every summer and run in collaboration with overseas academic partner.\nMr. Sherrington>|>>
>FIN>|> 258A>|>Mathematics for Finance I>|>Prerequisite: Open to IBS students only.\n\nCovers at a fairly rigorous level much of the mathematics needed for an investment finance career (e.g., security analysis, portfolio management, trading, investment banking) and prepares students for a follow-on course needed for quantitative finance. Usually offered every year.\nMr. Reitano>|>>
>FIN>|> 258A>|>Introduction to Quantitative Finance>|>Prerequisite: Open to IBS students only.\n\nCovers at a fairly rigorous level much of the mathematics needed for finance applications encountered in an investment finance career (e.g., security analysis,  portfolio management, trading, investment banking) and prepares students for more advanced courses in quantitative finance. Usually offered every year.\nMr. Reitano>|>>
>FIN>|> 261A>|>Fixed Income Securities>|>Prerequisites: FIN 201a or FIN 301a, or permission of the instructor.\n\nStudies fixed income securities; cash flow structures, pricing risk measures; features of major fixed income sectors; valuation of fixed income securities with embedded options; portfolio management and performance measurement; interest rate derivatives and applications to asset/liability management. Usually offered every semester.\nMr. Raviv>|>>
>FIN>|> 261A>|>Fixed Income Securities>|>Prerequisites: FIN 201a or FIN 205a, or permission of the instructor.\n\nStudies fixed income securities; cash flow structures, pricing risk measures; features of major fixed income sectors; valuation of fixed income securities with embedded options; portfolio management and performance measurement; interest rate derivatives and applications to asset/liability management. Usually offered every semester.\nMr. Raviv>|>>
>FIN>|> 263A>|>International Portfolio Management>|>Prerequisite: FIN 201a or FIN 205a. May not be taken for credit by students who have taken FIN 262a in previous years.\n\nA blend of advanced theory and state-of-the-art practice with a two fold aim: to ground students in the theory of international portfolio investments and to immerse them in the application of global portfolio management in the real world. Usually offered every year; not offered 2009-2010.\nMr. Raviv>|>>
>FIN>|> 266F>|>Hedge Fund Management>|>Prerequisite: FIN 201a. Meets for one-half semester and yields half-course credit. \n\nCovers the historical evolution of hedge funds, analyzes the regulatory government, and considers key issues in the \"hedge fund universe,\" such as price versus value, risk versus volatility. Usually offered every year.\nMr. Gross>|>>
>FIN>|> 270A>|>Options and Derivatives>|>Prerequisites: FIN 201a, FIN 301a, or permission of the instructor.\n\nIntroduces students, at a reasonable mathematical level, to a broad range of topics related to the securities, markets, pricing, and applications of financial derivatives. Special focus is placed on how financial arbitrage is used to price derivatives. Usually offered every semester.\nMr. Reitano>|>>
